t_id,tipo,tiempo_recogida,fecha_hora_recogida
Apple 564.png,Apple,691,2022-09-30 02:00:00
Apple 565.png,Apple,23,2022-09-02 06:00:00
Apple 566.png,Apple,177,2022-09-08 16:00:00
Apple 567.png,Apple,400,2022-09-17 23:00:00
Apple 568.png,Apple,605,2022-09-26 12:00:00
Apple 569.png,Apple,509,2022-09-22 12:00:00
Apple 57.png,Apple,595,2022-09-26 02:00:00
Apple 570.png,Apple,120,2022-09-06 07:00:00
Apple 571.png,Apple,647,2022-09-28 06:00:00
Apple 572.png,Apple,575,2022-09-25 06:00:00
Apple 573.png,Apple,264,2022-09-12 07:00:00
Apple 574.png,Apple,699,2022-09-30 10:00:00
Apple 575.png,Apple,276,2022-09-12 19:00:00
Apple 576.png,Apple,655,2022-09-28 14:00:00
Apple 577.png,Apple,230,2022-09-10 21:00:00
Apple 578.png,Apple,139,2022-09-07 02:00:00
Apple 579.png,Apple,313,2022-09-14 08:00:00
Apple 58.png,Apple,310,2022-09-14 05:00:00
Apple 580.png,Apple,397,2022-09-17 20:00:00
Apple 581.png,Apple,165,2022-09-08 04:00:00
Apple 582.png,Apple,49,2022-09-03 08:00:00
Apple 583.png,Apple,524,2022-09-23 03:00:00
Apple 584.png,Apple,409,2022-09-18 08:00:00
Apple 585.png,Apple,430,2022-09-19 05:00:00
Apple 586.png,Apple,319,2022-09-14 14:00:00
Apple 587.png,Apple,555,2022-09-24 10:00:00
Apple 588.png,Apple,166,2022-09-08 05:00:00
Apple 589.png,Apple,176,2022-09-08 15:00:00
Apple 59.png,Apple,205,2022-09-09 20:00:00
Apple 590.png,Apple,593,2022-09-26 00:00:00
Apple 591.png,Apple,249,2022-09-11 16:00:00
Apple 592.png,Apple,394,2022-09-17 17:00:00
Apple 593.png,Apple,270,2022-09-12 13:00:00
Apple 594.png,Apple,114,2022-09-06 01:00:00
Apple 595.png,Apple,569,2022-09-25 00:00:00
Apple 596.png,Apple,178,2022-09-08 17:00:00
Apple 597.png,Apple,537,2022-09-23 16:00:00
Apple 598.png,Apple,211,2022-09-10 02:00:00
Apple 599.png,Apple,641,2022-09-28 00:00:00
Apple 6.png,Apple,55,2022-09-03 14:00:00
Apple 60.png,Apple,496,2022-09-21 23:00:00
Apple 600.png,Apple,525,2022-09-23 04:00:00
Apple 601.png,Apple,419,2022-09-18 18:00:00
Apple 602.png,Apple,283,2022-09-13 02:00:00
Apple 603.png,Apple,647,2022-09-28 06:00:00
Apple 604.png,Apple,31,2022-09-02 14:00:00
Apple 605.png,Apple,333,2022-09-15 04:00:00
Apple 606.png,Apple,659,2022-09-28 18:00:00
Apple 607.png,Apple,543,2022-09-23 22:00:00
Apple 608.png,Apple,267,2022-09-12 10:00:00
Apple 609.png,Apple,106,2022-09-05 17:00:00
Apple 61.png,Apple,372,2022-09-16 19:00:00
Apple 610.png,Apple,609,2022-09-26 16:00:00
Apple 611.png,Apple,278,2022-09-12 21:00:00
Apple 612.png,Apple,155,2022-09-07 18:00:00
Apple 613.png,Apple,263,2022-09-12 06:00:00
Apple 614.png,Apple,133,2022-09-06 20:00:00
Apple 615.png,Apple,297,2022-09-13 16:00:00
Apple 616.png,Apple,577,2022-09-25 08:00:00
Apple 617.png,Apple,282,2022-09-13 01:00:00
Apple 618.png,Apple,353,2022-09-16 00:00:00
Apple 619.png,Apple,228,2022-09-10 19:00:00
Apple 62.png,Apple,547,2022-09-24 02:00:00
Apple 620.png,Apple,170,2022-09-08 09:00:00
Apple 621.png,Apple,375,2022-09-16 22:00:00
Apple 622.png,Apple,459,2022-09-20 10:00:00
Apple 623.png,Apple,521,2022-09-23 00:00:00
Apple 624.png,Apple,76,2022-09-04 11:00:00
Apple 625.png,Apple,107,2022-09-05 18:00:00
Apple 626.png,Apple,584,2022-09-25 15:00:00
Apple 627.png,Apple,30,2022-09-02 13:00:00
Apple 628.png,Apple,231,2022-09-10 22:00:00
Apple 629.png,Apple,214,2022-09-10 05:00:00
Apple 63.png,Apple,353,2022-09-16 00:00:00
Apple 630.png,Apple,498,2022-09-22 01:00:00
Apple 631.png,Apple,502,2022-09-22 05:00:00
Apple 632.png,Apple,237,2022-09-11 04:00:00
Apple 633.png,Apple,150,2022-09-07 13:00:00
Apple 634.png,Apple,638,2022-09-27 21:00:00
Apple 635.png,Apple,88,2022-09-04 23:00:00
Apple 636.png,Apple,390,2022-09-17 13:00:00
Apple 637.png,Apple,184,2022-09-08 23:00:00
Apple 638.png,Apple,64,2022-09-03 23:00:00
Apple 639.png,Apple,214,2022-09-10 05:00:00
Apple 64.png,Apple,434,2022-09-19 09:00:00
Apple 640.png,Apple,418,2022-09-18 17:00:00
Apple 641.png,Apple,192,2022-09-09 07:00:00
Apple 642.png,Apple,147,2022-09-07 10:00:00
Apple 643.png,Apple,370,2022-09-16 17:00:00
Apple 644.png,Apple,198,2022-09-09 13:00:00
Apple 645.png,Apple,464,2022-09-20 15:00:00
Apple 646.png,Apple,59,2022-09-03 18:00:00
Apple 647.png,Apple,317,2022-09-14 12:00:00
Apple 648.png,Apple,279,2022-09-12 22:00:00
Apple 649.png,Apple,458,2022-09-20 09:00:00
Apple 65.png,Apple,643,2022-09-28 02:00:00
Apple 650.png,Apple,239,2022-09-11 06:00:00
Apple 651.png,Apple,32,2022-09-02 15:00:00
Apple 652.png,Apple,126,2022-09-06 13:00:00
Apple 653.png,Apple,412,2022-09-18 11:00:00
Apple 654.png,Apple,68,2022-09-04 03:00:00
Apple 655.png,Apple,29,2022-09-02 12:00:00
Apple 656.png,Apple,498,2022-09-22 01:00:00
Apple 657.png,Apple,619,2022-09-27 02:00:00
Apple 658.png,Apple,487,2022-09-21 14:00:00
Apple 659.png,Apple,91,2022-09-05 02:00:00
Apple 66.png,Apple,13,2022-09-01 20:00:00
Apple 660.png,Apple,407,2022-09-18 06:00:00
Apple 661.png,Apple,101,2022-09-05 12:00:00
Apple 662.png,Apple,516,2022-09-22 19:00:00
Apple 663.png,Apple,158,2022-09-07 21:00:00
Apple 664.png,Apple,91,2022-09-05 02:00:00
Apple 665.png,Apple,365,2022-09-16 12:00:00
Apple 666.png,Apple,191,2022-09-09 06:00:00
Apple 667.png,Apple,688,2022-09-29 23:00:00
Apple 668.png,Apple,607,2022-09-26 14:00:00
Apple 669.png,Apple,633,2022-09-27 16:00:00
Apple 67.png,Apple,131,2022-09-06 18:00:00
Apple 670.png,Apple,295,2022-09-13 14:00:00
Apple 671.png,Apple,197,2022-09-09 12:00:00
Apple 672.png,Apple,690,2022-09-30 01:00:00
Apple 673.png,Apple,119,2022-09-06 06:00:00
Apple 674.png,Apple,497,2022-09-22 00:00:00
Apple 675.png,Apple,208,2022-09-09 23:00:00
Apple 676.png,Apple,14,2022-09-01 21:00:00
Apple 677.png,Apple,476,2022-09-21 03:00:00
Apple 678.png,Apple,631,2022-09-27 14:00:00
Apple 679.png,Apple,56,2022-09-03 15:00:00
Apple 68.png,Apple,263,2022-09-12 06:00:00
Apple 680.png,Apple,52,2022-09-03 11:00:00
Apple 681.png,Apple,73,2022-09-04 08:00:00
Apple 682.png,Apple,527,2022-09-23 06:00:00
Apple 683.png,Apple,496,2022-09-21 23:00:00
Apple 684.png,Apple,177,2022-09-08 16:00:00
Apple 685.png,Apple,326,2022-09-14 21:00:00
Apple 686.png,Apple,332,2022-09-15 03:00:00
Apple 687.png,Apple,296,2022-09-13 15:00:00
Apple 688.png,Apple,671,2022-09-29 06:00:00
Apple 689.png,Apple,412,2022-09-18 11:00:00
Apple 69.png,Apple,563,2022-09-24 18:00:00
Apple 690.png,Apple,603,2022-09-26 10:00:00
Apple 691.png,Apple,716,2022-10-01 03:00:00
Apple 692.png,Apple,109,2022-09-05 20:00:00
Apple 7.png,Apple,361,2022-09-16 08:00:00
Apple 70.png,Apple,206,2022-09-09 21:00:00
Apple 71.png,Apple,320,2022-09-14 15:00:00
Apple 72.png,Apple,174,2022-09-08 13:00:00
Apple 73.png,Apple,603,2022-09-26 10:00:00
Apple 74.png,Apple,603,2022-09-26 10:00:00
Apple 75.png,Apple,691,2022-09-30 02:00:00
Apple 76.png,Apple,462,2022-09-20 13:00:00
Apple 77.png,Apple,555,2022-09-24 10:00:00
Apple 78.png,Apple,544,2022-09-23 23:00:00
Apple 79.png,Apple,283,2022-09-13 02:00:00
Apple 8.png,Apple,433,2022-09-19 08:00:00
Apple 80.png,Apple,173,2022-09-08 12:00:00
Apple 81.png,Apple,163,2022-09-08 02:00:00
Apple 82.png,Apple,558,2022-09-24 13:00:00
Apple 83.png,Apple,310,2022-09-14 05:00:00
Apple 84.png,Apple,132,2022-09-06 19:00:00
Apple 85.png,Apple,22,2022-09-02 05:00:00
Apple 86.png,Apple,630,2022-09-27 13:00:00
Apple 87.png,Apple,126,2022-09-06 13:00:00
Apple 88.png,Apple,681,2022-09-29 16:00:00
Apple 89.png,Apple,592,2022-09-25 23:00:00
Apple 9.png,Apple,15,2022-09-01 22:00:00
Apple 90.png,Apple,342,2022-09-15 13:00:00
Apple 91.png,Apple,201,2022-09-09 16:00:00
Apple 92.png,Apple,24,2022-09-02 07:00:00
Apple 93.png,Apple,534,2022-09-23 13:00:00
Apple 94.png,Apple,298,2022-09-13 17:00:00
Apple 95.png,Apple,605,2022-09-26 12:00:00
Apple 96.png,Apple,411,2022-09-18 10:00:00
Apple 97.png,Apple,691,2022-09-30 02:00:00
Apple 98.png,Apple,6,2022-09-01 13:00:00
Apple 99.png,Apple,710,2022-09-30 21:00:00
102red applee00901102.png,Apple,73,2022-09-04 08:00:00
103red applee00916103.png,Apple,683,2022-09-29 18:00:00
107red applee01001107.png,Apple,391,2022-09-17 14:00:00
108red applee01006108.png,Apple,412,2022-09-18 11:00:00
109red applee01021109.png,Apple,518,2022-09-22 21:00:00
110red applee01036110.png,Apple,357,2022-09-16 04:00:00
111red applee01081111.png,Apple,695,2022-09-30 06:00:00
112red applee01096112.png,Apple,669,2022-09-29 04:00:00
113red applee01101113.png,Apple,421,2022-09-18 20:00:00
11red applee04901.png,Apple,181,2022-09-08 20:00:00
120red applee01276120.png,Apple,414,2022-09-18 13:00:00
121red applee01291121.png,Apple,181,2022-09-08 20:00:00
122red applee01301122.png,Apple,564,2022-09-24 19:00:00
130red applee01411130.png,Apple,237,2022-09-11 04:00:00
132red applee01441132.png,Apple,702,2022-09-30 13:00:00
134red applee01471134.png,Apple,177,2022-09-08 16:00:00
135red applee01486135.png,Apple,305,2022-09-14 00:00:00
136red applee01501136.png,Apple,256,2022-09-11 23:00:00
137red applee01516137.png,Apple,26,2022-09-02 09:00:00
141red applee01576141.png,Apple,659,2022-09-28 18:00:00
143red applee01606143.png,Apple,395,2022-09-17 18:00:00
144red applee01621144.png,Apple,375,2022-09-16 22:00:00
145red applee01636145.png,Apple,248,2022-09-11 15:00:00
146red applee01701146.png,Apple,470,2022-09-20 21:00:00
147red applee01726147.png,Apple,221,2022-09-10 12:00:00
148red applee01741148.png,Apple,378,2022-09-17 01:00:00
149red applee01786149.png,Apple,491,2022-09-21 18:00:00
14red applee05201.png,Apple,33,2022-09-02 16:00:00
150red applee01801150.png,Apple,627,2022-09-27 10:00:00
152red applee01831152.png,Apple,581,2022-09-25 12:00:00
153red applee01846153.png,Apple,208,2022-09-09 23:00:00
154red applee01861154.png,Apple,631,2022-09-27 14:00:00
157red applee01901157.png,Apple,309,2022-09-14 04:00:00
158red applee01906158.png,Apple,295,2022-09-13 14:00:00
159red applee01921159.png,Apple,52,2022-09-03 11:00:00
15red applee05301.png,Apple,428,2022-09-19 03:00:00
160red applee01936160.png,Apple,662,2022-09-28 21:00:00
161red applee01966161.png,Apple,337,2022-09-15 08:00:00
162red applee01996162.png,Apple,301,2022-09-13 20:00:00
163red applee02001163.png,Apple,570,2022-09-25 01:00:00
164red applee02026164.png,Apple,657,2022-09-28 16:00:00
165red applee02056165.png,Apple,40,2022-09-02 23:00:00
166red applee02071166.png,Apple,91,2022-09-05 02:00:00
167red applee02086167.png,Apple,409,2022-09-18 08:00:00
168red applee02101168.png,Apple,128,2022-09-06 15:00:00
169red applee02116169.png,Apple,439,2022-09-19 14:00:00
170red applee02161170.png,Apple,312,2022-09-14 07:00:00
171red applee02176171.png,Apple,145,2022-09-07 08:00:00
172red applee02191172.png,Apple,461,2022-09-20 12:00:00
173red applee02206173.png,Apple,645,2022-09-28 04:00:00
174red applee02296174.png,Apple,286,2022-09-13 05:00:00
175red applee02301175.png,Apple,4,2022-09-01 11:00:00
177red applee02341177.png,Apple,500,2022-09-22 03:00:00
17red applee05601.png,Apple,50,2022-09-03 09:00:00
181red applee02401181.png,Apple,509,2022-09-22 12:00:00
183red applee02431183.png,Apple,473,2022-09-21 00:00:00
184red applee02501184.png,Apple,250,2022-09-11 17:00:00
185red applee02506185.png,Apple,486,2022-09-21 13:00:00
187red applee02536187.png,Apple,157,2022-09-07 20:00:00
189red applee02566189.png,Apple,484,2022-09-21 11:00:00
18red applee06701.png,Apple,211,2022-09-10 02:00:00
190red applee02581190.png,Apple,361,2022-09-16 08:00:00
191red applee02596191.png,Apple,322,2022-09-14 17:00:00
192red applee02601192.png,Apple,374,2022-09-16 21:00:00
193red applee02611193.png,Apple,362,2022-09-16 09:00:00
194red applee02626194.png,Apple,166,2022-09-08 05:00:00
1red applee02901.png,Apple,622,2022-09-27 05:00:00
204red applee02776204.png,Apple,303,2022-09-13 22:00:00
206red applee02801206.png,Apple,602,2022-09-26 09:00:00
20red applee07601.png,Apple,232,2022-09-10 23:00:00
212red applee02896212.png,Apple,477,2022-09-21 04:00:00
213red applee02901213.png,Apple,573,2022-09-25 04:00:00
214red applee02911214.png,Apple,43,2022-09-03 02:00:00
215red applee02926215.png,Apple,690,2022-09-30 01:00:00
216red applee02941216.png,Apple,411,2022-09-18 10:00:00
217red applee02956217.png,Apple,577,2022-09-25 08:00:00
218red applee03001218.png,Apple,222,2022-09-10 13:00:00
219red applee03016219.png,Apple,441,2022-09-19 16:00:00
21red applee07701.png,Apple,263,2022-09-12 06:00:00
224red applee03091224.png,Apple,216,2022-09-10 07:00:00
225red applee03101225.png,Apple,60,2022-09-03 19:00:00
226red applee03106226.png,Apple,176,2022-09-08 15:00:00
22red applee07901.png,Apple,84,2022-09-04 19:00:00
233red applee03201233.png,Apple,513,2022-09-22 16:00:00
237red applee03301237.png,Apple,26,2022-09-02 09:00:00
239red applee03331239.png,Apple,603,2022-09-26 10:00:00
23red applee08601.png,Apple,235,2022-09-11 02:00:00
243red applee03436243.png,Apple,386,2022-09-17 09:00:00
244red applee03466244.png,Apple,520,2022-09-22 23:00:00
246red applee03496246.png,Apple,344,2022-09-15 15:00:00
247red applee03501247.png,Apple,358,2022-09-16 05:00:00
248red applee03511248.png,Apple,612,2022-09-26 19:00:00
249red applee03526249.png,Apple,257,2022-09-12 00:00:00
24red applee08701.png,Apple,392,2022-09-17 15:00:00
253red applee03601253.png,Apple,382,2022-09-17 05:00:00
259red applee03691259.png,Apple,637,2022-09-27 20:00:00
25red applee09501.png,Apple,513,2022-09-22 16:00:00
260red applee03701260.png,Apple,31,2022-09-02 14:00:00
261red applee03706261.png,Apple,62,2022-09-03 21:00:00
263red applee03751263.png,Apple,367,2022-09-16 14:00:00
264red applee03766264.png,Apple,618,2022-09-27 01:00:00
265red applee03781265.png,Apple,394,2022-09-17 17:00:00
266red applee03796266.png,Apple,495,2022-09-21 22:00:00
267red applee03801267.png,Apple,214,2022-09-10 05:00:00
268red applee03811268.png,Apple,239,2022-09-11 06:00:00
26red applee09701.png,Apple,106,2022-09-05 17:00:00
271red applee03856271.png,Apple,334,2022-09-15 05:00:00
272red applee03871272.png,Apple,69,2022-09-04 04:00:00
273red applee03886273.png,Apple,491,2022-09-21 18:00:00
274red applee03901274.png,Apple,444,2022-09-19 19:00:00
275red applee03916275.png,Apple,389,2022-09-17 12:00:00
276red applee03931276.png,Apple,281,2022-09-13 00:00:00
277red applee03946277.png,Apple,2,2022-09-01 09:00:00
278red applee03961278.png,Apple,228,2022-09-10 19:00:00
279red applee03976279.png,Apple,413,2022-09-18 12:00:00
27red applee10301.png,Apple,69,2022-09-04 04:00:00
280red applee03991280.png,Apple,530,2022-09-23 09:00:00
281red applee04001281.png,Apple,64,2022-09-03 23:00:00
282red applee04006282.png,Apple,276,2022-09-12 19:00:00
283red applee04021283.png,Apple,283,2022-09-13 02:00:00
284red applee04036284.png,Apple,517,2022-09-22 20:00:00
285red applee04051285.png,Apple,403,2022-09-18 02:00:00
286red applee04066286.png,Apple,623,2022-09-27 06:00:00
287red applee04101287.png,Apple,605,2022-09-26 12:00:00
288red applee04126288.png,Apple,519,2022-09-22 22:00:00
289red applee04156289.png,Apple,190,2022-09-09 05:00:00
28red applee10501.png,Apple,384,2022-09-17 07:00:00
291red applee04201291.png,Apple,345,2022-09-15 16:00:00
292red applee04216292.png,Apple,217,2022-09-10 08:00:00
294red applee04246294.png,Apple,83,2022-09-04 18:00:00
295red applee04261295.png,Apple,64,2022-09-03 23:00:00
296red applee04301296.png,Apple,93,2022-09-05 04:00:00
297red applee04321297.png,Apple,441,2022-09-19 16:00:00
298red applee04336298.png,Apple,397,2022-09-17 20:00:00
299red applee04351299.png,Apple,215,2022-09-10 06:00:00
29red applee10701.png,Apple,596,2022-09-26 03:00:00
2red applee03301.png,Apple,697,2022-09-30 08:00:00
300red applee04401300.png,Apple,491,2022-09-21 18:00:00
301red applee04426301.png,Apple,71,2022-09-04 06:00:00
303red applee04456303.png,Apple,231,2022-09-10 22:00:00
304red applee04471304.png,Apple,335,2022-09-15 06:00:00
306red applee04501306.png,Apple,220,2022-09-10 11:00:00
30red applee10801.png,Apple,621,2022-09-27 04:00:00
31 red apple.png,Apple,56,2022-09-03 15:00:00
311red applee04576311.png,Apple,166,2022-09-08 05:00:00
312red applee04591312.png,Apple,297,2022-09-13 16:00:00
313red applee04601313.png,Apple,93,2022-09-05 04:00:00
314red applee04606314.png,Apple,58,2022-09-03 17:00:00
31red applee10101.png,Apple,271,2022-09-12 14:00:00
32 red apple.png,Apple,592,2022-09-25 23:00:00
321red applee04701321.png,Apple,314,2022-09-14 09:00:00
322red applee04711322.png,Apple,545,2022-09-24 00:00:00
325red applee04756325.png,Apple,228,2022-09-10 19:00:00
327red applee04786327.png,Apple,525,2022-09-23 04:00:00
328red applee04801328.png,Apple,642,2022-09-28 01:00:00
33 red apple.png,Apple,268,2022-09-12 11:00:00
331red applee04846331.png,Apple,367,2022-09-16 14:00:00
332red applee04861332.png,Apple,157,2022-09-07 20:00:00
335red applee04901335.png,Apple,131,2022-09-06 18:00:00
337red applee04921337.png,Apple,113,2022-09-06 00:00:00
34 red apple.png,Apple,472,2022-09-20 23:00:00
340red applee04966340.png,Apple,491,2022-09-21 18:00:00
341red applee04981341.png,Apple,490,2022-09-21 17:00:00
342red applee04996342.png,Apple,43,2022-09-03 02:00:00
343red applee05001343.png,Apple,555,2022-09-24 10:00:00
344red applee05011344.png,Apple,408,2022-09-18 07:00:00
345red applee05026345.png,Apple,458,2022-09-20 09:00:00
346red applee05041346.png,Apple,475,2022-09-21 02:00:00
348red applee05101348.png,Apple,239,2022-09-11 06:00:00
349red applee05116349.png,Apple,406,2022-09-18 05:00:00
350red applee05131350.png,Apple,325,2022-09-14 20:00:00
351red applee05146351.png,Apple,85,2022-09-04 20:00:00
352red applee05161352.png,Apple,212,2022-09-10 03:00:00
353red applee05176353.png,Apple,677,2022-09-29 12:00:00
354red applee05191354.png,Apple,264,2022-09-12 07:00:00
355red applee05201355.png,Apple,11,2022-09-01 18:00:00
35red apple.png,Apple,363,2022-09-16 10:00:00
36 red apple.png,Apple,577,2022-09-25 08:00:00
362red applee05311362.png,Apple,48,2022-09-03 07:00:00
363red applee05356363.png,Apple,682,2022-09-29 17:00:00
364red applee05371364.png,Apple,32,2022-09-02 15:00:00
369red applee05446369.png,Apple,252,2022-09-11 19:00:00
37 red apple.png,Apple,421,2022-09-18 20:00:00
373red applee05501373.png,Apple,672,2022-09-29 07:00:00
376red applee05536376.png,Apple,36,2022-09-02 19:00:00
378red applee05566378.png,Apple,266,2022-09-12 09:00:00
38 red apple.png,Apple,55,2022-09-03 14:00:00
381red applee05601381.png,Apple,75,2022-09-04 10:00:00
388red applee05701388.png,Apple,310,2022-09-14 05:00:00
39 red apple.png,Apple,315,2022-09-14 10:00:00
392red applee05761392.png,Apple,426,2022-09-19 01:00:00
395red applee05801395.png,Apple,114,2022-09-06 01:00:00
3red applee03501.png,Apple,299,2022-09-13 18:00:00
40 red apple.png,Apple,159,2022-09-07 22:00:00
401red applee05896401.png,Apple,468,2022-09-20 19:00:00
402red applee05901402.png,Apple,348,2022-09-15 19:00:00
403red applee05911403.png,Apple,330,2022-09-15 01:00:00
404red applee05926404.png,Apple,11,2022-09-01 18:00:00
405red applee05941405.png,Apple,628,2022-09-27 11:00:00
406red applee05956406.png,Apple,289,2022-09-13 08:00:00
407red applee05986407.png,Apple,618,2022-09-27 01:00:00
408red applee06001408.png,Apple,69,2022-09-04 04:00:00
409red applee06016409.png,Apple,424,2022-09-18 23:00:00
41 red apple.png,Apple,220,2022-09-10 11:00:00
410red applee06031410.png,Apple,560,2022-09-24 15:00:00
411red applee06046411.png,Apple,439,2022-09-19 14:00:00
414red applee06091414.png,Apple,506,2022-09-22 09:00:00
415red applee06101415.png,Apple,324,2022-09-14 19:00:00
42 red apple.png,Apple,227,2022-09-10 18:00:00
421red applee06181421.png,Apple,151,2022-09-07 14:00:00
423red applee06201423.png,Apple,603,2022-09-26 10:00:00
424red applee06211424.png,Apple,151,2022-09-07 14:00:00
425red applee06226425.png,Apple,430,2022-09-19 05:00:00
426red applee06241426.png,Apple,568,2022-09-24 23:00:00
427red applee06301427.png,Apple,98,2022-09-05 09:00:00
428red applee06401428.png,Apple,422,2022-09-18 21:00:00
431red applee06436431.png,Apple,364,2022-09-16 11:00:00
436red applee06501436.png,Apple,617,2022-09-27 00:00:00
437red applee06511437.png,Apple,132,2022-09-06 19:00:00
438red applee06601438.png,Apple,47,2022-09-03 06:00:00
439red applee06701439.png,Apple,38,2022-09-02 21:00:00
43red applee0000143.png,Apple,475,2022-09-21 02:00:00
440red applee06801440.png,Apple,524,2022-09-23 03:00:00
441red applee06901441.png,Apple,409,2022-09-18 08:00:00
442red applee07001442.png,Apple,107,2022-09-05 18:00:00
443red applee07101443.png,Apple,518,2022-09-22 21:00:00
444red applee07201444.png,Apple,162,2022-09-08 01:00:00
445red applee07301445.png,Apple,158,2022-09-07 21:00:00
446red applee07401446.png,Apple,180,2022-09-08 19:00:00
44red applee0000144.png,Apple,578,2022-09-25 09:00:00
450red applee07901450.png,Apple,475,2022-09-21 02:00:00
451red applee08001451.png,Apple,685,2022-09-29 20:00:00
452red applee08201452.png,Apple,15,2022-09-01 22:00:00
453red applee08301453.png,Apple,487,2022-09-21 14:00:00
454red applee08401454.png,Apple,324,2022-09-14 19:00:00
455red applee08501455.png,Apple,586,2022-09-25 17:00:00
456red applee08601456.png,Apple,503,2022-09-22 06:00:00
457red applee08701457.png,Apple,582,2022-09-25 13:00:00
458red applee08801458.png,Apple,458,2022-09-20 09:00:00
45red applee0000145.png,Apple,226,2022-09-10 17:00:00
461red applee09201461.png,Apple,177,2022-09-08 16:00:00
462red applee09301462.png,Apple,603,2022-09-26 10:00:00
463red applee09401463.png,Apple,284,2022-09-13 03:00:00
464red applee09501464.png,Apple,93,2022-09-05 04:00:00
465red applee09601465.png,Apple,266,2022-09-12 09:00:00
466red applee09701466.png,Apple,574,2022-09-25 05:00:00
467red applee09801467.png,Apple,446,2022-09-19 21:00:00
468red applee09901468.png,Apple,172,2022-09-08 11:00:00
469red applee10001469.png,Apple,485,2022-09-21 12:00:00
46red applee0001646.png,Apple,215,2022-09-10 06:00:00
470red applee10101470.png,Apple,189,2022-09-09 04:00:00
471red applee10201471.png,Apple,487,2022-09-21 14:00:00
472red applee10301472.png,Apple,448,2022-09-19 23:00:00
476red applee10701476.png,Apple,150,2022-09-07 13:00:00
478red applee00001478.png,Apple,249,2022-09-11 16:00:00
479red applee00071479.png,Apple,387,2022-09-17 10:00:00
480red applee00101480.png,Apple,158,2022-09-07 21:00:00
481red applee00201481.png,Apple,100,2022-09-05 11:00:00
482red applee00211482.png,Apple,581,2022-09-25 12:00:00
483red applee00281483.png,Apple,660,2022-09-28 19:00:00
484red applee00301484.png,Apple,228,2022-09-10 19:00:00
485red applee00401485.png,Apple,122,2022-09-06 09:00:00
486red applee00501486.png,Apple,404,2022-09-18 03:00:00
487red applee00561487.png,Apple,145,2022-09-07 08:00:00
488red applee00601488.png,Apple,524,2022-09-23 03:00:00
489red applee00631489.png,Apple,588,2022-09-25 19:00:00
490red applee00701490.png,Apple,717,2022-10-01 04:00:00
491red applee00771491.png,Apple,418,2022-09-18 17:00:00
